余小岛,6,美国人不行。每次都在糟蹋日本漫画。主体部分大概就拍了漫画的百分之一，而且还非常浪费地删减和前置了一些关键元素。比如死亡球比赛，本来属于在漫画第一部的中后期，是阿丽塔认识世界和自我觉醒的一个关键所在，现在变成了暴力和肌肉的秀场，实在太蠢太糟蹋了。。还比如地下世界本来有一个非常暗黑和哲思的背景。。总之还是那句话，日本人漫画中所带有的末日情结和废土气息，是美国人怎么都学不来的。。,24
锦翼,10,媳妇说你儿子天天晚上熬夜看漫画，我说怎么可能，今天带他去看这个电影，电影一开始，他就说我看过这个漫画，这个医生是个赏金猎人……巴拉拉巴拉，我说看来你妈说得对，等看完电影再给你算账。,20
谋杀游戏机,8,故事框架、人物关系、画风和人设基本都是原著的功劳，我认为卡神最主要的贡献是第一用革命性技术（渲染量是阿凡达3-4倍）全面提升了CG人物和场景的奇观性，废土都市恢弘壮阔，酒吧、地下城、机动球赛等大动作段落酣畅淋漓；第二是细致描绘了一个坚强刚毅而单纯善良的少女形象，作为大女主立住了，我身为女生彻底爱上了这个CG女角色的外表和内心。导演罗德里格兹也不错，不仅完美执行了监制卡神的意愿，还塞进了很多他自己的暴力B级片趣味。女主面部表演很细腻，名不见经传的女演员给了阿丽塔灵魂，是幕后功臣。影片缺点也很明显，主角战力升级仅靠换装备而非内心觉醒和磨练成长，爱情线太套路和狗血，男主魅力不够说服观众相信阿丽塔必须救他，整体故事较平，缺乏一个真正的高潮，更像一集OVA。,26
芦哲峰,8,很燃很暴力，就是干！同一场里，有几个家长带着孩子看，一开始小孩还问这问那，后来渐渐没了声音，估计是被凶猛地打斗场面吓住了。幸亏是机械改造人，如果是真人，动辄打到四分五裂、七零八落、胳膊腿碎满地，小孩当场会吓哭。,21
汽车大师,8,YA主线不是一般的糟糕，但全画幅下的动作戏足以挽回一切，应该是这三两年所见最过瘾的纯CG大场面。这么浓烈的机甲风和悍女戏，难怪老卡那么多年对这项目念念不忘,11
阿弥,10,流浪地球剧情差人物纸片角色不说人话特效普通，还能打五星，这个世界顶级特效，凭什么不能打五星。,38
羚羊的灵魂,6,视觉没得挑。主要问题是营造不出紧张感。阿丽塔本身就是挂，还挂上加挂，导致每一场本该惊心动魄的打斗在一开始就已经宣布了阿丽塔的胜出。所以出道即巅峰的配置让人物失去了成长空间，也使得整部电影在一种有力无气的氛围中结束了。,53
乌克兰自由之战,10,华语真正意义上的第一部科幻大片！刘慈欣的硬核科幻设定，小兵扛大旗的主流价值观人设，东方式的家庭理念核心，地心引力与星际穿越的融合。故事铺排+情节张力+情绪渲染+镜头调度非常娴熟，意料之外的特效大场面超赞。虽然有瑕疵但整体非常流畅，后30分钟更攥着手看，几处情节令人泪目，片尾BGM燃爆。“比肩好莱坞、电影工业”已是老生常谈，我认为这是华语电影的发展方向，不算完美但完成度和起点相当高，给你五星不怕你骄傲,6
妖灵妖,6,郎呀，咱们俩是一条嗷嗷心,17
科林,10,好看！动作打斗绝妙过瘾。好看！五马分尸毫不血腥。好看！大眼双眸灵动有神。好看！太他妈好看了！,30
UrthónaD'Mors,6,以卡梅隆的速度，要等2018以后了（之前预言是这个，果真2019上映了）期待了那么久然后…哦天我看了什么？剧情令人失望，特效还是不错的。以及我也想要肉体改造成生化人啊～续集肯定还会有，以卡梅隆的速度2023或更久的以后再见吧,25
Erica’sAnatomy,10,也太好看了吧，除了結局戛然而止，各种断胳膊断腿被劈两半，手到现在依然在抖😭都丧丧的，除去born differently的alita，电影在强调任何人都别想要去挑战上面，生在下面，永远在下面，已经上去的人手中的资源会让试图同享的人粉身碎骨。电影亦都在强调自我，不论怎样，自我意识的觉醒始终都是人的本能与渴望，一生都会在试图追寻我是谁我究竟想要什么。好似还有更深哲学层面的东西，就看不出。有点想入铳梦的漫画坑.上世纪末日漫都好深刻，又是eva又是攻壳又是铳梦...,45
大奇特(Grinch),6,阿丽塔想要的是实实在在的爱，雨果想要的只是一个触不可及的梦。不得不佩服CGI和特效创造的主人公，和真人已经无差，“大眼睛”符合我对二次元转真人的想象。电影的质感也符合原著世界观的想象，还原度很高，但没有太惊艳。剧情上，它试图把太多内容塞入电影中，让它变得十分臃肿，节奏也有问题，情节上有点赶。不过至少要比OVA版《铳梦》完整。,18
饮歌,6,卡神坐镇，这部电影果然又是一次视觉和技术上的胜利，好几场燃爆的特技打斗场面看得人非常爽快。只可惜其他要素被无情放弃了，过快过糙的剧情、形同鸡肋的人物、粗枝大叶的感情…这些加起来，只怕是再怎么炫技也是无力回天。,32
谢谢你们的鱼,6,IQ博士和阿拉蕾，外加Machete Kills in the future，和预想的差不多，故事讲得无比平淡，世界观构建极其卡通化，全靠视觉效果给眼睛打鸡血，但是到最后居然连一个像样的戏剧高潮都找不到，除了女主角以外的主要角色都塑造得非常不稳定，好几出角色转变突兀得如同儿戏，而最后20分钟的情节更是拖拖拉拉毫无重点，光男女主角的生离死别就玩了两次，更可怕的是看完了整部电影都不知道终极反派是干啥的。,15
格里高尔,10,六星。真没想到有一天居然能看到铳梦的电影版，后天去imax影院二刷。虽然不及原作残酷与深沉，但看到那些狰狞如噩梦般的改造人，还是惊叹木城雪户赋予好莱坞疲劳视效的崭新美感，漫画中那些沉寂于记忆二十年的情境，被电影的复现逐一唤醒，激动到战栗。,22
Amberose,6,赛博人体设计很美，效果不错，人物略单薄，故事仿佛还没有开始就结束了，一切都是为了第二部做铺垫。片尾没有彩蛋！故事结束就可以走了！,15
六壁坂,6,我在豆瓣标记想看这部电影居然是2008年，也算等了10年啊。讲道理，人物和场景设定堪称优秀，故事上嘛，可以说相当失败？,9
汪金卫,4,IMAX激光版。特效强大的视觉盛宴。CG角色细腻到皮肤毛孔雀斑都清晰可见，然而不自然的恐怖谷效应依旧时隐时现。改造人造型设定以及断肢分尸割脸等暴力场面很有罗德里格兹式CULT恶趣味，分分钟R级既视感。拖沓冗长又狗血的剧情是最大硬伤。作死弱鸡男友和高冷前妻的角色善恶反转极为生硬做作，为剧情发展而抛弃逻辑动机。同一反派竟毫无新意地打三遍。爱德华诺顿造型有点致敬卡梅隆的感觉。两星半,14
女神的秋裤,10,原著粉表示很激动，这波改编能打90分！世界顶级的特效很多地方完全看不出来是特效，完美还原了许多经典场景，呈现的故事还不到原著一半，更精彩的在后面！不足是浓缩太多，非原著党可能get不全。这姑娘真是要从少女成长为杀戮之王了，期待续集，期待终极的对自核梦！,18
后自愈,4,特效和动作设计是可以的，但剧本和人物塑造是全面垮台的，空洞苍白。看不到人物的成长，关于深度的探究…等一下，根本没有这回事，即便有着优秀的原著漫画打底也可以改编的毫无逻辑与内涵，太失望了。,15
伊谢尔伦的风,8,不管怎么说，比导演都没看过原作的攻壳真人版强……,14
小油飞,6,非常失望，比攻壳扑街程度更甚。真是受够了好莱坞将一切庸俗化的本事……所有动人的张力和思考最后都被粗暴地二维化成亲情和极其肤浅的爱情。“我是谁”变成了一个单纯的失忆问题，对人之所以为人的讨论完全不见踪影。甚至情感调动都是失败的，每到悲情场景都有可笑之处。意识形态落后：种族与性别层面的选角和意识都很糟糕，政治想象幼稚，且结局竟莫名其妙地（以一种自以为叛逆的姿态）被既有制度驯服。最后，继普罗米修斯的大轮子滚来埋头跑直线之后，我们终于见到了更弱智的杀人工具和死法……,21
派翠克,6,老实说，不是我的菜，动作场面特效什么的是很华丽很爽了，我甚至觉得要不是杀的都是Cyborg，这么多暴力镜头都不止PG-13了。但由于这电影一切都太像CG了，尤其女主的面部表情一直都让我很出戏，哭泣的时候别扭得像是个不会演戏的演员拍出来的一样。但讲这么多，故事才是最需要吐槽的，这主线核心居然是个十分烂俗的爱情故事，而且几位主要角色的动机和行为也是很值得吐槽。P.S.把心掏出来那一幕我也是很服的。,45
十七年光,2,正片远没有预告片好看诶,133
邓安庆,6,也就特效能看看，故事稀烂。,26
妙可中国,8,阿丽塔让人爱死了！动作场面的设计在巨幕上相当出色，打斗时的速度感更是毋庸置疑。遗憾的是，还是死在了用好莱坞自己那套英雄成长的烂故事来消解主角以及精巧的废土世界，男主角所代表的下层对上层的矛盾到最后还是用煽情戏码作完结，女儿情结与未来勇者的冲突、母亲意识的崛起都很生硬的作转折。但是我为什么要给四星啊？因为阿丽塔实在太可爱了！是啊，太可爱了！,6
哪 吒,8,惊现老男神诺顿！当看到赛博多元化的城市设定、看到镜中纤毫尽收的Alita，只想给卡神团队下跪，CG真的是未来。虽然《铳梦》只看了一卷，但还原度很高。街头篮球竞赛、酒馆大开杀戒、最终决赛的动作打斗设计到流畅度，尤其是三四处升格镜头真是叹为观止，杀伐场面的确有导演一贯的cult趣味，虽不见血但是斩人还是不眨眼。最后想问问马赫沙拉是魔鬼吗，真探绿皮书哪里都有他，简直是马赫宇宙。,20
安妮忘记了,10,战斗天使阿丽塔，今年最佳！算了一下I Max一分钟一块五，每一帧都赢回票价，每一个画面都是经典。爱极了！ 一开始你被那些无可挑剔的特效吸引了，到后面才发现鲜活的人物才是灵魂。 看出来热血漫画的感觉？被溺爱又痛失所爱的机器少女成长史，卡梅隆的冰冷机器世界跳动着一个有温度❤️。 阿丽一句Take my heart! Take！泪奔了～不剧透了,17
